addr,amount,id,lat,lng,name,notice,tel,testkit,updatedAt,max
臺南市北區和緯路二段336號1樓,1108,5905350259,23.01259,120.2048,樂森藥局,一早開門就可以換啦，不用再排隊了，歐耶!!!,(06)2511338,羅氏家用新冠病毒抗原自我檢測套組,1682437952,0
臺南市安南區安和路四段557號1樓,1114,5905370304,23.06181,120.2185,大樹安南藥局,無,(06)3563370,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市安南區北安路2段363之24號1樓,1744,5905370484,23.039,120.2022,安中台安藥局,無,(06)2470015,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市鳳山區國富路25-1號,576,5907010141,22.61517,120.3497,維安社區藥局,代售口罩及快篩試劑開始時間為周一‵~五下午2點，周六上午8點，現場排隊，售完為止,(07)7630980,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市岡山區溪東路38號1樓,1410,5907020030,22.79249,120.2915,鑫德昌藥局,實名制快篩 兒童免費快篩 販售時間 14:30-16:00,(07)6233338,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市旗山區東平里延平二路41號,569,5907030072,22.882,120.4933,旗美藥局,實名制快篩劑購買時間為下午14:00~20:00，星期日店休無配送快篩，請至鄰近藥局購買,(07)6629839,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市阿蓮區阿蓮里中正路456號,2006,5907140108,22.88075,120.3321,德昌藥局阿蓮店,每天8:00販售實名制快篩，售完為止,(07)6318868,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市鼓山區美術東二路245、247號,574,5907290158,22.66526,120.2883,美館久億藥局,周一至周日 每日下午兩點開始販售,(07)5227762,羅氏家用新冠病毒抗原自我檢測套組,1657554962,0
高雄市左營區富國路339號1樓,504,5907300042,22.66643,120.3071,育安健保藥局,快篩實名制早上09:00開始販售，售完為止;自備現金500元，無刷卡無刷卡無刷卡;周日公休,(07)5508862,羅氏家用新冠病毒抗原自我檢測套組,1659368763,0
高雄市左營區博愛三路37號,604,5907300711,22.67145,120.3038,富元聯合健康藥局,無,(07)3488585,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市三民區大順二路718號一樓,504,5907320919,22.65359,120.3193,心寬福藥局,快篩販售週日公休;,(07)3832366,羅氏家用新冠病毒抗原自我檢測套組,1676011172,0
高雄市三民區明誠一路500號1－2Ｆ及502號,549,5907321032,22.66046,120.3223,三民明誠藥局,無,(07)3493137,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市三民區鼎中路418號1樓,477,5907321041,22.66719,120.3199,鼎安健保藥局,快篩實名制營業日早上10點開始販售，售完為止;,(07)3509939,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市三民區義華路432號,470,5907321167,22.6437,120.3325,高杏健保藥局,無,(07)3920588,羅氏家用新冠病毒抗原自我檢測套組,1667902592,0
高雄市苓雅區光華一路148－58號1樓,577,5907350499,22.62389,120.3158,鑫美健保特約藥局,開賣實名制快篩，慢箋免費領藥,(07)7715088,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市中正區義二路66號1樓,977,5911010015,25.13187,121.7461,喬寶藥局,無,(02)24202827,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市中正區新豐街205巷7號,374,5911011594,25.138,121.7895,禾新藥局,無,(02)24698940,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市七堵區開元路59－2號2樓,964,5911021170,25.09623,121.7139,康蘋藥局,快篩試劑週一至週五08:00週六08:00週日08:00開賣，現場排隊,(02)24558150,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市暖暖區源遠路241號,507,5911030035,25.09882,121.7543,陸記藥局,每日早上9:30開始販售快篩試劑,(02)24576712,羅氏家用新冠病毒抗原自我檢測套組,1659368763,0
基隆市仁愛區仁二路5號,905,5911040228,25.12744,121.7507,大田大藥局,無,(02)24258762,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市安樂區麥金路201號地下1樓之1,495,5911061370,25.12158,121.7211,佑全基隆麥金藥局,實名制快篩販售時間14:00~18:00，營業時間09:00-21:00,(02)24347816,羅氏家用新冠病毒抗原自我檢測套組,1659110102,0
新竹市東區西大路126號1樓,492,5912013592,24.79667,120.9703,康妍藥局,實名制快篩:星期一-星期日早上9:30開始,(03)5622476,羅氏家用新冠病毒抗原自我檢測套組,1682078672,0
新竹市東區南大路842號1樓,537,5912013707,24.78819,120.9669,信安藥師藥局,快樂藥局南大店周一~周六9:00~21:00販售  週日無販售實名制快篩,(03)5623101,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹市北區中山路153號1樓,475,5912040222,24.80324,120.9635,保健藥局,快篩販賣時段:現有庫存至售完為止;,(03)5242088,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹市北區延平路一段245號1樓,1106,5912042897,24.80494,120.9532,立新藥師藥局,快篩:周一~周日AM9:00:-PM7:00販售及免費領(0-6及65歲以上),(03)5228968,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹市香山區大庄路59號,800,5912051350,24.78964,120.9279,高晟藥師藥局,下午2點銷售快篩,(03)5306645,羅氏家用新冠病毒抗原自我檢測套組,1681599152,0
臺中市中區臺灣大道一段20號1樓,514,5917011934,24.13819,120.6847,一安堂藥局,領取實名制快篩劑,(04)22259616,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西區美村路1段775號1樓,468,5917032800,24.13306,120.6618,壹藥局,星期一到星期日每天販售快篩試劑謝謝,(04)23721998,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南區永興里高工路349號,492,5917040464,24.11425,120.6665,陳信安藥局,無,(04)22619560,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南區美村南路131號,372,5917041836,24.11725,120.6666,健康人生藥局,實名制快篩 9:00開始販售 到20:30!,(04)22633936,羅氏家用新冠病毒抗原自我檢測套組,1677498152,0
臺中市北區五權路404號,491,5917053756,24.15288,120.6821,中心旗艦藥局,每日下午2:00開始賣快篩(實名制).周一至周日都有營業,(04)22068113,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區福安里中工三路220號,388,5917060108,24.17541,120.6153,博新藥局,星期一至六 上午  9點整 開始販賣快篩劑  無號碼牌 星期日休營,(04)23583412,羅氏家用新冠病毒抗原自我檢測套組,1677480452,0
臺中市西屯區大墩路951號1Ｆ,476,5917061150,24.15929,120.652,裕和藥局,無,(04)23252629,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區青海路一段一Ｏ一、一Ｏ三號,530,5917062988,24.16485,120.6536,廣安大藥局,周一~週日早上9點~晚上10點，無發放號碼牌.,(04)23118572,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區中工三路139號,410,5917063065,24.17779,120.6186,達康藥局,週一~周日下午2點販售快篩售完為止，無發放號碼牌.,(04)23586332,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南屯區黎明路二段432號1樓,613,5917070462,24.15166,120.6355,長映藥局,無,(04)22510951,羅氏家用新冠病毒抗原自我檢測套組,1680467012,0
臺南市東區裕學路112號,878,5921012530,22.98502,120.2358,早安藥師藥局,營業時間8:30~22:30,(06)3350535,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義市西區德安路160號,415,5922020652,23.48403,120.4284,四維啄木鳥藥局,無,(05)2810598,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義市西區仁愛路247號1樓,632,5922020821,23.47149,120.4425,明興藥局,快篩 周一至周六下午2點開賣  週日無,(05)2365938,羅氏家用新冠病毒抗原自我檢測套組,1677564242,0
嘉義市西區福民里興業西路311號,529,5922028596,23.4677,120.4387,一安藥局,無,(05)2859275,羅氏家用新冠病毒抗原自我檢測套組,1682005952,0
新北市板橋區裕民街107號,608,5931010235,25.02773,121.4599,友祥藥局,無,(02)22544666,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區雙十路3段39號,1738,5931010459,25.03168,121.4706,欣民藥局,無,(02)22545938,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區四川路1段231號,528,5931011161,25.00297,121.4601,全國藥局,無,(02)29511212,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區莒光路168號1樓,611,5931014224,25.02314,121.4741,大峰藥局,無,(02)22510338,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區實踐路147號1樓,645,5931015909,25.00437,121.4643,向康藥局,無,(02)29637248,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區德興街37巷14號(1樓),514,5931016433,24.99382,121.4538,利安社區藥局,無,(02)89671551,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區信義路60號1樓,668,5931016586,24.99373,121.4571,賜安藥局,4/28快篩每日配送到達公告於LINE@及FB粉絲專頁後開始銷售 售完為止 星期日公休,(02)29617483,羅氏家用新冠病毒抗原自我檢測套組,1675505762,0
新北市板橋區漢生東路346號(1樓),742,5931016880,25.00734,121.472,漢民藥局,營業時段:平日0830~2230;周末/國定假日0900~2200;,(02)29598168,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三重區五華街130號,405,5931020044,25.08358,121.4916,唯安藥局,無,(02)29875750,羅氏家用新冠病毒抗原自我檢測套組,1661256662,0
新北市三重區三民街105號,417,5931020697,25.06355,121.4852,建興藥局,實名制快篩早上九點.自備零錢,(02)29888757,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三重區三和路2段83號1樓,606,5931024944,25.0682,121.4999,康希藥局,無,(02)89728298,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三重區重新路1段95號1樓,760,5931025263,25.06343,121.5009,鴻泰健保藥局,每月第一和第三周日公休,(02)29769055,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市中和區南華路43號1樓,483,5931043976,24.99671,121.5038,詠邑藥局,無,(02)22445630,羅氏家用新冠病毒抗原自我檢測套組,1678895552,0
新北市中和區民享街53號1樓,588,5931045505,25.00265,121.4742,順儷民享藥局,快篩販售時間每日09:30-21:30,(02)22222825,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新店區文化路21巷6號,1099,5931050211,24.97978,121.5432,耀生中西藥局,無,(02)29118598,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新店區北新路2段43號1樓,1016,5931051816,24.97285,121.5428,康宜庭北新藥局,無,(02)89147015,羅氏家用新冠病毒抗原自我檢測套組,1681314752,0
新北市新店區中正路263－2號1樓,50,5931052724,24.97367,121.5384,合康大藥局,快篩14:00開始(有事先發號碼牌)網上還有數量是拿到號碼牌還沒來領的，拜託別再問了,(02)29109888,羅氏家用新冠病毒抗原自我檢測套組,1652198222,0
新北市新店區中正路682號1樓,532,5931053365,24.98998,121.5341,十二願藥局,無,(02)22181899,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新莊區富國路204號1、2樓,78,593106A388,25.02427,121.4249,元大藥局,無,(02)22020082,羅氏家用新冠病毒抗原自我檢測套組,1652690794,0
新北市新莊區中正路745、747號(1樓),415,593106A977,25.0288,121.4227,丹鳳藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)29065755,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新莊區中港路512號1樓,542,593106B116,25.05182,121.4518,來福中西健保藥局,無,(02)29961615,羅氏家用新冠病毒抗原自我檢測套組,1674141362,0
新北市新莊區中原東路70號(1樓),451,593106B152,25.05461,121.4632,福原藥局,無,(02)85216190,羅氏家用新冠病毒抗原自我檢測套組,1660989812,0
新北市樹林區鎮前街42－1號,573,5931071658,24.99271,121.4258,大慶藥局,無,(02)26759212,羅氏家用新冠病毒抗原自我檢測套組,1678895552,0
新北市樹林區樹新路30－3號1樓,770,5931071934,24.99462,121.4272,樹新藥局,無,(02)26821080,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市樹林區鎮前街21號1樓,78,5931072253,24.99255,121.4259,活水藥局,無,(02)26818928,羅氏家用新冠病毒抗原自我檢測套組,1652716442,0
新北市樹林區復興路20號,504,5931072351,24.99462,121.4225,瑪諾藥局,無,(02)26830304,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市樹林區育英街54號1－2樓,448,5931072431,24.98928,121.4213,樹林大樹藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)26815488,羅氏家用新冠病毒抗原自我檢測套組,1677061712,0
新北市樹林區博愛一街26號1樓,520,5931072459,24.99091,121.4256,健康人生藥局,實名制快篩販售時間上午9點到晚上9點,(02)26814394,羅氏家用新冠病毒抗原自我檢測套組,1659074012,0
新北市樹林區日新街39號1樓,435,5931072495,24.99211,121.4228,鄰康藥局,實名快篩下午2點開始販售,(02)26855472,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三峽區文化路125號1樓,605,5931091696,24.93598,121.3699,祥祐藥局,實名制快篩下午2點開始販售,(02)26738080,羅氏家用新冠病毒抗原自我檢測套組,1682005952,0
新北市三峽區民生街174號(1樓),545,5931092120,24.93493,121.3713,進安大藥局,無,(02)26711125,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市淡水區中山北路1段100號1樓,495,5931101633,25.17639,121.4426,吉利安健保藥師藥局,若有送貨則當日14:00準時開賣售完為止星期日不販售,(02)26295693,羅氏家用新冠病毒抗原自我檢測套組,1682203952,0
新北市淡水區淡金路55號、57號1樓,406,5931102292,25.16127,121.4559,佑全淡水淡金藥局,實名制快篩每日兩點開賣(售完為止),(02)26228040,羅氏家用新冠病毒抗原自我檢測套組,1660044842,0
新北市汐止區湖前街47號1樓,722,5931111586,25.07005,121.632,品康藥局,下午2點販售實名制快篩,(02)26954441,羅氏家用新冠病毒抗原自我檢測套組,1682437952,0
新北市汐止區建成路22號1樓,468,5931111737,25.07268,121.6648,廣誠藥師藥局,營業時間AM 9:30 到PM 10:00 全年無休,(02)86916091,羅氏家用新冠病毒抗原自我檢測套組,1677464282,0
新北市汐止區康寧街465號1樓,532,5931113142,25.06839,121.6318,林美藥局,汐止份量最充足藥局，隨到隨買，不限份數;開店即賣;,(02)26935696,羅氏家用新冠病毒抗原自我檢測套組,1659368763,0
新北市汐止區忠孝東路279號1樓,660,5931113204,25.06854,121.6638,富康活力忠孝藥局,無,(02)26422666,羅氏家用新冠病毒抗原自我檢測套組,1677558542,0
新北市蘆洲區長安街48號1樓,468,5931142634,25.07973,121.4633,華安大藥局,無,(02)22881168,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市五股區五福里五福路20號1樓,717,5931151473,25.08881,121.4343,百成中西藥師藥局,無,(02)22915531,羅氏家用新冠病毒抗原自我檢測套組,1678981952,0
新北市林口區文化二路1段567號1樓,646,5931171340,25.0777,121.3748,家欣藥師藥局,無,(02)26025368,羅氏家用新冠病毒抗原自我檢測套組,1679107652,0
